id,source,platform,date,raw_text,rating,url,ai_analysis
11f6502c-a066-4b2d-b66b-725fb402b9e9,play_store,Myntra,2026-08-26T17:22:20,bahut pyare design ki rakhi aur quality top notch,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=11f6502c-a066-4b2d-b66b-725fb402b9e9,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_193,app_store,Myntra,2026-08-26T17:22:20,bahut pyare design ki rakhi aur quality top notch,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=11f6502c-a066-4b2d-b66b-725fb402b9e9,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
da6adbc9-c15d-4936-b57b-3f4146788661,play_store,Myntra,2026-08-26T17:05:17,best app and quality pf the products are good,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=da6adbc9-c15d-4936-b57b-3f4146788661,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_194,app_store,Myntra,2026-08-26T17:05:17,best app and quality pf the products are good,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=da6adbc9-c15d-4936-b57b-3f4146788661,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
9f0d31ec-6e46-49cf-8ac0-a6a22db11d47,play_store,Myntra,2026-08-26T16:58:22,good quality products recd,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=9f0d31ec-6e46-49cf-8ac0-a6a22db11d47,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_195,app_store,Myntra,2026-08-26T16:58:22,good quality products recd,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=9f0d31ec-6e46-49cf-8ac0-a6a22db11d47,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
739184fd-0053-49a8-b6aa-847a95bc2f51,play_store,Myntra,2026-08-26T16:52:13,this app is soo good specially for clothings the quality is soo good please go for it...,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=739184fd-0053-49a8-b6aa-847a95bc2f51,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_196,app_store,Myntra,2026-08-26T16:52:13,this app is soo good specially for clothings the quality is soo good please go for it...,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=739184fd-0053-49a8-b6aa-847a95bc2f51,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
05d237db-6335-4f4b-8e8a-477a829c2b88,play_store,Myntra,2026-08-26T16:50:55,The quality is good and nice at the lostest rate even for the kids section is also soo good.,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=05d237db-6335-4f4b-8e8a-477a829c2b88,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_197,app_store,Myntra,2026-08-26T16:50:55,The quality is good and nice at the lostest rate even for the kids section is also soo good.,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=05d237db-6335-4f4b-8e8a-477a829c2b88,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
201b6017-922e-4e1f-b2eb-f6f1d18c600f,play_store,Myntra,2026-08-26T16:37:22,"It was my go to app for ordering clothes before but recently I've been noticing its steady downfall. 1. Half the time the products do not match the images displayed, & more than 3 times now I've received products entirely different than what I ordered. 2. Local, cheap quality products are being sold under the name of big brands & I've been a victim of this twice now. 3. The app has rejected 4 reviews of mine, all of which talked about the horrible quality of the products. Disappointed, HIGHLY.",2,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=201b6017-922e-4e1f-b2eb-f6f1d18c600f,"{'theme': 'Price / Timing', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'Low', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 2}"
app_store_fallback_198,app_store,Myntra,2026-08-26T16:37:22,"It was my go to app for ordering clothes before but recently I've been noticing its steady downfall. 1. Half the time the products do not match the images displayed, & more than 3 times now I've received products entirely different than what I ordered. 2. Local, cheap quality products are being sold under the name of big brands & I've been a victim of this twice now. 3. The app has rejected 4 reviews of mine, all of which talked about the horrible quality of the products. Disappointed, HIGHLY.",2,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=201b6017-922e-4e1f-b2eb-f6f1d18c600f,"{'theme': 'Price / Timing', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'Low', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 2}"
3ddf5854-3365-4192-8ca8-16f5d62ff064,play_store,Myntra,2026-08-26T16:18:03,"product from this app is very beautiful and quality pr fabric is also amazing, this app is easy to use and gives best services also all branded clothes are available there so it is easy to trust!",5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3ddf5854-3365-4192-8ca8-16f5d62ff064,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_199,app_store,Myntra,2026-08-26T16:18:03,"product from this app is very beautiful and quality pr fabric is also amazing, this app is easy to use and gives best services also all branded clothes are available there so it is easy to trust!",5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3ddf5854-3365-4192-8ca8-16f5d62ff064,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
3632bc4f-509d-4304-a7b9-f7446163c108,play_store,Myntra,2026-08-26T16:14:31,"what is freaking wrong with this app? when listening to the songs and scrolling through the app, the audio stops in the background just to pop up a saree video??? like are you serious, i don't want my audio pauses when scrolling through the app. and also, I face issues with scrolling up and checking with the similar items sometimes. like I'll not be able to scroll up.",1,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3632bc4f-509d-4304-a7b9-f7446163c108,"{'theme': 'Comparison / Alternatives', 'barrier': 'Comparing alternatives', 'behavior': 'Unknown', 'intent': 'Low', 'opportunity': 'Side-by-side product comparison feature', 'rating': 1}"
app_store_fallback_200,app_store,Myntra,2026-08-26T16:14:31,"what is freaking wrong with this app? when listening to the songs and scrolling through the app, the audio stops in the background just to pop up a saree video??? like are you serious, i don't want my audio pauses when scrolling through the app. and also, I face issues with scrolling up and checking with the similar items sometimes. like I'll not be able to scroll up.",1,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=3632bc4f-509d-4304-a7b9-f7446163c108,"{'theme': 'Comparison / Alternatives', 'barrier': 'Comparing alternatives', 'behavior': 'Unknown', 'intent': 'Low', 'opportunity': 'Side-by-side product comparison feature', 'rating': 1}"
a3697342-7407-4c3a-a590-7e35df975be7,play_store,Myntra,2026-08-26T16:10:49,superb quality,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=a3697342-7407-4c3a-a590-7e35df975be7,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_201,app_store,Myntra,2026-08-26T16:10:49,superb quality,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=a3697342-7407-4c3a-a590-7e35df975be7,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
a6ded28b-d4a1-4e8e-976d-40e7540f5dd2,play_store,Myntra,2026-08-26T15:58:48,this is the worst shopping app I've ever experienced... my order was always cancelled without any prior information n even take days just to refund back the money... what's even worst is the customer services they are highly unprofessional,1,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=a6ded28b-d4a1-4e8e-976d-40e7540f5dd2,"{'theme': 'Quality / Trust', 'barrier': 'Returns/exchange concern', 'behavior': 'Purchased', 'intent': 'Low', 'opportunity': 'Clearer return policies & easy-return badge', 'rating': 1}"
8efae5f9-469f-4014-b435-7311f558dbd2,play_store,Myntra,2026-08-26T15:58:48,best quality,4,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=8efae5f9-469f-4014-b435-7311f558dbd2,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 4}"
app_store_fallback_202,app_store,Myntra,2026-08-26T15:58:48,this is the worst shopping app I've ever experienced... my order was always cancelled without any prior information n even take days just to refund back the money... what's even worst is the customer services they are highly unprofessional,1,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=a6ded28b-d4a1-4e8e-976d-40e7540f5dd2,"{'theme': 'Quality / Trust', 'barrier': 'Returns/exchange concern', 'behavior': 'Purchased', 'intent': 'Low', 'opportunity': 'Clearer return policies & easy-return badge', 'rating': 1}"
app_store_fallback_203,app_store,Myntra,2026-08-26T15:58:48,best quality,4,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=8efae5f9-469f-4014-b435-7311f558dbd2,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 4}"
07db8a7c-dbbf-4798-8d58-a47032fb9140,play_store,Myntra,2026-08-26T15:46:42,awesome product and nice fabric in low price,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=07db8a7c-dbbf-4798-8d58-a47032fb9140,"{'theme': 'Price / Timing', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_204,app_store,Myntra,2026-08-26T15:46:42,awesome product and nice fabric in low price,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=07db8a7c-dbbf-4798-8d58-a47032fb9140,"{'theme': 'Price / Timing', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
7dfb7a6d-b4a4-46b4-8e3f-224717091bcb,play_store,Myntra,2026-08-26T15:39:01,very good quality product on myntra,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=7dfb7a6d-b4a4-46b4-8e3f-224717091bcb,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
8c22eb97-5e39-4179-8094-8e78aea09f1f,play_store,Myntra,2026-08-26T15:39:01,return exchange policy is so slow,4,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=8c22eb97-5e39-4179-8094-8e78aea09f1f,"{'theme': 'Quality / Trust', 'barrier': 'Returns/exchange concern', 'behavior': 'Returned/exchanged', 'intent': 'High', 'opportunity': 'Clearer return policies & easy-return badge', 'rating': 4}"
app_store_fallback_205,app_store,Myntra,2026-08-26T15:39:01,very good quality product on myntra,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=7dfb7a6d-b4a4-46b4-8e3f-224717091bcb,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_206,app_store,Myntra,2026-08-26T15:39:01,return exchange policy is so slow,4,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=8c22eb97-5e39-4179-8094-8e78aea09f1f,"{'theme': 'Quality / Trust', 'barrier': 'Returns/exchange concern', 'behavior': 'Returned/exchanged', 'intent': 'High', 'opportunity': 'Clearer return policies & easy-return badge', 'rating': 4}"
236d7340-c853-4bd7-8255-0baa4369f0cb,play_store,Myntra,2026-08-26T15:36:56,good quality product,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=236d7340-c853-4bd7-8255-0baa4369f0cb,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_207,app_store,Myntra,2026-08-26T15:36:56,good quality product,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=236d7340-c853-4bd7-8255-0baa4369f0cb,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
5860c770-1b45-479d-8ed7-190c61f698f6,play_store,Myntra,2026-08-26T15:09:29,customer care service is too cheap to solve the problem of the users . These people could not resolve a return process which was on hold and probably even in 10 days.,1,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=5860c770-1b45-479d-8ed7-190c61f698f6,"{'theme': 'Price / Timing', 'barrier': 'Returns/exchange concern', 'behavior': 'Returned/exchanged', 'intent': 'Low', 'opportunity': 'Clearer return policies & easy-return badge', 'rating': 1}"
app_store_fallback_208,app_store,Myntra,2026-08-26T15:09:29,customer care service is too cheap to solve the problem of the users . These people could not resolve a return process which was on hold and probably even in 10 days.,1,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=5860c770-1b45-479d-8ed7-190c61f698f6,"{'theme': 'Price / Timing', 'barrier': 'Returns/exchange concern', 'behavior': 'Returned/exchanged', 'intent': 'Low', 'opportunity': 'Clearer return policies & easy-return badge', 'rating': 1}"
d698214e-9a79-41fe-b355-fd5d0c284d41,play_store,Myntra,2026-08-26T15:03:22,"This app is running a complete fraud. They show one item and deliver completely wrong, fake, and poor-quality products. When I posted an honest negative review exposing their terrible product quality, they blocked my account instead of resolving the issue! They are intentionally silencing customers to hide their scams. Complete cheating and unethical business! I am reporting them to the Consumer Forum and Cyber Crime cell. Google must ban this fraudulent app immediately!",1,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=d698214e-9a79-41fe-b355-fd5d0c284d41,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'Low', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 1}"
app_store_fallback_209,app_store,Myntra,2026-08-26T15:03:22,"This app is running a complete fraud. They show one item and deliver completely wrong, fake, and poor-quality products. When I posted an honest negative review exposing their terrible product quality, they blocked my account instead of resolving the issue! They are intentionally silencing customers to hide their scams. Complete cheating and unethical business! I am reporting them to the Consumer Forum and Cyber Crime cell. Google must ban this fraudulent app immediately!",1,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=d698214e-9a79-41fe-b355-fd5d0c284d41,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'Low', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 1}"
66de2f9f-1ef5-4893-aa30-5979c05739da,play_store,Myntra,2026-08-26T14:43:26,"Fast, clean, and very helpful. It saves me a lot of time. products cost it's budget others apps to compeare",5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=66de2f9f-1ef5-4893-aa30-5979c05739da,"{'theme': 'Price / Timing', 'barrier': 'Price uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Show price history or competitor comparison', 'rating': 5}"
app_store_fallback_210,app_store,Myntra,2026-08-26T14:43:26,"Fast, clean, and very helpful. It saves me a lot of time. products cost it's budget others apps to compeare",5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=66de2f9f-1ef5-4893-aa30-5979c05739da,"{'theme': 'Price / Timing', 'barrier': 'Price uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Show price history or competitor comparison', 'rating': 5}"
4eca8e17-ded5-42e0-9884-64d62ef6a3ff,play_store,Myntra,2026-08-26T14:30:36,i love myntra the kinda quality product it provides u is insane..i love it,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=4eca8e17-ded5-42e0-9884-64d62ef6a3ff,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_211,app_store,Myntra,2026-08-26T14:30:36,i love myntra the kinda quality product it provides u is insane..i love it,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=4eca8e17-ded5-42e0-9884-64d62ef6a3ff,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
c09c37be-92f9-46c5-973c-63c4670258a4,play_store,Myntra,2026-08-26T14:24:19,My Experience With Myntra Is Very Nice On Time They Deliver Our Products And The Quality Is Also Super Quality & The Behaviour Of The Staff Is Also Very Polite Is Very Nice Aap I Just Love 💞 This Aap .,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=c09c37be-92f9-46c5-973c-63c4670258a4,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_212,app_store,Myntra,2026-08-26T14:24:19,My Experience With Myntra Is Very Nice On Time They Deliver Our Products And The Quality Is Also Super Quality & The Behaviour Of The Staff Is Also Very Polite Is Very Nice Aap I Just Love 💞 This Aap .,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=c09c37be-92f9-46c5-973c-63c4670258a4,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
8bbef01f-2202-4b35-8379-0310e1c888d7,play_store,Myntra,2026-08-26T14:19:20,I love this app. and u deserve this experience and I would recommend u 😁 shop now and enjoy offers 😉.. so install myntra,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=8bbef01f-2202-4b35-8379-0310e1c888d7,"{'theme': 'Social Validation', 'barrier': 'None', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'None', 'rating': 5}"
app_store_fallback_213,app_store,Myntra,2026-08-26T14:19:20,I love this app. and u deserve this experience and I would recommend u 😁 shop now and enjoy offers 😉.. so install myntra,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=8bbef01f-2202-4b35-8379-0310e1c888d7,"{'theme': 'Social Validation', 'barrier': 'None', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'None', 'rating': 5}"
fb422a83-e4eb-45a1-a819-9e8291b13c4e,play_store,Myntra,2026-08-26T14:13:36,I love this app but please bring back the category section in the wishlist,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=fb422a83-e4eb-45a1-a819-9e8291b13c4e,"{'theme': 'Wishlist / Save', 'barrier': 'None', 'behavior': 'Saved item', 'intent': 'High', 'opportunity': 'None', 'rating': 5}"
app_store_fallback_214,app_store,Myntra,2026-08-26T14:13:36,I love this app but please bring back the category section in the wishlist,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=fb422a83-e4eb-45a1-a819-9e8291b13c4e,"{'theme': 'Wishlist / Save', 'barrier': 'None', 'behavior': 'Saved item', 'intent': 'High', 'opportunity': 'None', 'rating': 5}"
4dab39d9-e1da-4c0e-b4e7-d17f08b24bd3,play_store,Myntra,2026-08-26T14:03:10,nice quality,4,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=4dab39d9-e1da-4c0e-b4e7-d17f08b24bd3,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 4}"
app_store_fallback_215,app_store,Myntra,2026-08-26T14:03:10,nice quality,4,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=4dab39d9-e1da-4c0e-b4e7-d17f08b24bd3,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 4}"
4ad3063d-6896-4132-a6dd-0afac93219d1,play_store,Myntra,2026-08-26T13:57:34,product quality bahut aachi h but delivery thodi slow h,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=4ad3063d-6896-4132-a6dd-0afac93219d1,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_216,app_store,Myntra,2026-08-26T13:57:34,product quality bahut aachi h but delivery thodi slow h,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=4ad3063d-6896-4132-a6dd-0afac93219d1,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
91ee3fbe-5232-47ca-b09d-17c5365c3d73,play_store,Myntra,2026-08-26T13:48:32,genuine app with good quality products,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=91ee3fbe-5232-47ca-b09d-17c5365c3d73,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_217,app_store,Myntra,2026-08-26T13:48:32,genuine app with good quality products,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=91ee3fbe-5232-47ca-b09d-17c5365c3d73,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
a4a4ee5a-a98e-4337-aa4d-67baa0ff1d30,play_store,Myntra,2026-08-26T13:45:12,"Very nice products and delivered same quality and colour,I ordered a sharara and it was same as the model's dress fitting was also good",5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=a4a4ee5a-a98e-4337-aa4d-67baa0ff1d30,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_218,app_store,Myntra,2026-08-26T13:45:12,"Very nice products and delivered same quality and colour,I ordered a sharara and it was same as the model's dress fitting was also good",5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=a4a4ee5a-a98e-4337-aa4d-67baa0ff1d30,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
ea43f10f-5059-4934-855f-5a5169a01755,play_store,Myntra,2026-08-26T13:41:54,nice 👍🙂 but expensive 🫰🫰🫰🫰🫰😔😭,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ea43f10f-5059-4934-855f-5a5169a01755,"{'theme': 'Price / Timing', 'barrier': 'Price uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Show price history or competitor comparison', 'rating': 5}"
app_store_fallback_219,app_store,Myntra,2026-08-26T13:41:54,nice 👍🙂 but expensive 🫰🫰🫰🫰🫰😔😭,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=ea43f10f-5059-4934-855f-5a5169a01755,"{'theme': 'Price / Timing', 'barrier': 'Price uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Show price history or competitor comparison', 'rating': 5}"
4471dc27-1fda-4d3d-9c9a-24c35b9bf160,play_store,Myntra,2026-08-26T13:16:23,best for beginners always provide best quality,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=4471dc27-1fda-4d3d-9c9a-24c35b9bf160,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_220,app_store,Myntra,2026-08-26T13:16:23,best for beginners always provide best quality,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=4471dc27-1fda-4d3d-9c9a-24c35b9bf160,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
60a1fdbb-6f0b-4717-bb3e-ce83d5dbe46d,play_store,Myntra,2026-08-26T13:10:42,product quality is really awesome 💯,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=60a1fdbb-6f0b-4717-bb3e-ce83d5dbe46d,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_221,app_store,Myntra,2026-08-26T13:10:42,product quality is really awesome 💯,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=60a1fdbb-6f0b-4717-bb3e-ce83d5dbe46d,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
b56ab2e7-0a5a-4c68-af34-3a4c18792502,play_store,Myntra,2026-08-26T13:04:42,best quality,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b56ab2e7-0a5a-4c68-af34-3a4c18792502,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_222,app_store,Myntra,2026-08-26T13:04:42,best quality,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=b56ab2e7-0a5a-4c68-af34-3a4c18792502,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
716e0a71-706f-4352-9cf5-36758e872add,play_store,Myntra,2026-08-26T12:53:48,very good quality clothes,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=716e0a71-706f-4352-9cf5-36758e872add,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
app_store_fallback_223,app_store,Myntra,2026-08-26T12:53:48,very good quality clothes,5,https://play.google.com/store/apps/details?id=com.myntra.android&reviewId=716e0a71-706f-4352-9cf5-36758e872add,"{'theme': 'Quality / Trust', 'barrier': 'Quality uncertainty', 'behavior': 'Unknown', 'intent': 'High', 'opportunity': 'Highlight verified purchase reviews & fabric details', 'rating': 5}"
